;JOB TITLE;LOCATION;SEARCH DATETIME;Current Job Id;Job name;Company name;Company location;Posted date;Estimated post date;Easy apply;Skills match;Seniority Level;Industry;Employment Type;Job Functions;Job info
236;data scientist;Madrid;2020-04-16 01:24:55.267452;1813230869;Consultor de Big Data, Madrid (remote);Sentinel IT;Madrid, ES;1 week;2020-04-09 01:24:55.267452;False;;Associate;Information Technology & Services Computer Software Telecommunications;Full-time;Other;"Posted Date
Posted 1 week ago
Number of views
8 views
Share
Show more options
Save
Save Consultor de Big Data, Madrid (remote) at Sentinel IT
Apply
Job
1 applicant
Associate
Company
Company page not claimed
This is my company >
Connections
You have 0 connections at this company.
Add >
Consultor de Big Data en Madrid
Mi cliente es líder mundial en transformación digital con más de 110,000 empleados en 73 países.

Necesito un especialista en Big Data para trabajar en varios proyectos tanto internos como externos.

El candidato exitoso habrá trabajado un mínimo de 3 años en un puesto de Big Data.

Las siguientes habilidades son esenciales: Spark, Hive, Impala, Cloudera y Hadoop

Contrato inicial de 9 meses en Madrid, extensiones de contrato disponibles.

spark, hadoop, cloud,
Seniority Level
Associate
Industry
Information Technology & Services Computer Software Telecommunications
Employment Type
Full-time
Job Functions
Other"
237;data scientist;Madrid;2020-04-16 01:24:55.267452;1811459258;Consultor de Big Data, Madrid (remote);Sentinel IT;Madrid, ES;1 week;2020-04-09 01:24:55.267452;False;;Associate;Information Technology & Services Computer Software Telecommunications;Full-time;Other;"Posted Date
Posted 1 week ago
Number of views
18 views
Share
Show more options
Save
Save Consultor de Big Data, Madrid (remote) at Sentinel IT
Apply
Job
0 applicants
Associate
Company
Company page not claimed
This is my company >
Connections
You have 0 connections at this company.
Add >
Consultor de Big Data en Madrid
Mi cliente es líder mundial en transformación digital con más de 110,000 empleados en 73 países.

Necesito un especialista en Big Data para trabajar en varios proyectos tanto internos como externos.

El candidato exitoso habrá trabajado un mínimo de 3 años en un puesto de Big Data.

Las siguientes habilidades son esenciales: Spark, Hive, Impala, Cloudera y Hadoop

Contrato inicial de 9 meses en Madrid, extensiones de contrato disponibles.

spark, hadoop, cloud,
Seniority Level
Associate
Industry
Information Technology & Services Computer Software Telecommunications
Employment Type
Full-time
Job Functions
Other"
238;data scientist;Madrid;2020-04-16 01:24:55.267452;1801039403;Consultor Big Data Junior. Ref. 673;M2C;Madrid, ES;3 weeks;2020-03-26 01:24:55.267452;False;;Entry level;Information Technology & Services Computer Software Human Resources;Full-time;Other;"Posted Date
Posted 3 weeks ago
Number of views
14 views
Share
Show more options
Save
Save Consultor Big Data Junior. Ref. 673 at M2C
Apply
Job
1 applicant
Entry level
Company
Company page not claimed
This is my company >
Connections
You have 0 connections at this company.
Add >
¿Qué buscamos? Para importante cliente del sector financiero, precisamos incorporar un consultor de Big Data cuyas funciones serían:
Experiencia en el manejo de grandes volúmenes de datos en plataformas Big Data.
Colaboración en el desarrollo de un producto de reportes regulatorios que permita desarrollar y dar soporte a reportes regulatorios mediante tecnologías Big Data
Proactividad, capacidad para trabajar con supervisión media/baja en base a los requerimientos establecidos.
Experiencia en análisis estadístico descriptivo.
Capacidad para extraer conclusiones con sentido de negocio.
Se valorará el conocimiento práctico de la industria financiera. ¿Qué te ofrecemos?
Buen ambiente de trabajo e interesantes proyectos
Plan de Carrera interno y promoción personalizada
Contrato indefinido y salario competitivo
Beneficios Sociales (Tickets restaurante, tarjeta transporte, cheques guardería, subvención de clases de inglés, seguro médico y plan de pensiones)
Descuentos exclusivos para empleados de M2C
Posibilidad de contratar un seguro de salud para los tuyos a muy buen precio
Horario Flexible
Formación y Certificaciones Como Empresa Socialmente Responsable, en M2C apostamos por la integración laboral de personas con diversidad funcional. En M2C queremos emprender grandes retos y proyectos, y queremos que tú lo hagas con nosotros ¡Ven a formar parte del #equipoM2C!
Seniority Level
Entry level
Industry
Information Technology & Services Computer Software Human Resources
Employment Type
Full-time
Job Functions
Other"
239;data scientist;Madrid;2020-04-16 01:24:55.267452;1815596583;Consultor de Big Data, Madrid (remote);Sentinel IT;Madrid, ES;1 week;2020-04-09 01:24:55.267452;False;;Associate;Information Technology & Services Computer Software Telecommunications;Full-time;Other;"Posted Date
Posted 1 week ago
Number of views
20 views
Share
Show more options
Save
Save Consultor de Big Data, Madrid (remote) at Sentinel IT
Apply
Job
2 applicants
Associate
Company
Company page not claimed
This is my company >
Connections
You have 0 connections at this company.
Add >
Consultor de Big Data en Madrid
Mi cliente es líder mundial en transformación digital con más de 110,000 empleados en 73 países.

Necesito un especialista en Big Data para trabajar en varios proyectos tanto internos como externos.

El candidato exitoso habrá trabajado un mínimo de 3 años en un puesto de Big Data.

Las siguientes habilidades son esenciales: Spark, Hive, Impala, Cloudera y Hadoop

Contrato inicial de 9 meses en Madrid, extensiones de contrato disponibles.

spark, hadoop, cloud,
Seniority Level
Associate
Industry
Information Technology & Services Computer Software Telecommunications
Employment Type
Full-time
Job Functions
Other"
240;data scientist;Madrid;2020-04-16 01:24:55.267452;1816726580;Consultor de Big Data, Madrid (remote);Sentinel IT;Madrid, ES;1 week;2020-04-09 01:24:55.267452;False;;Associate;Information Technology & Services Computer Software Telecommunications;Full-time;Other;"Posted Date
Posted 1 week ago
Number of views
20 views
Share
Show more options
Save
Save Consultor de Big Data, Madrid (remote) at Sentinel IT
Apply
Job
2 applicants
Associate
Company
Company page not claimed
This is my company >
Connections
You have 0 connections at this company.
Add >
Consultor de Big Data en Madrid
Mi cliente es líder mundial en transformación digital con más de 110,000 empleados en 73 países.

Necesito un especialista en Big Data para trabajar en varios proyectos tanto internos como externos.

El candidato exitoso habrá trabajado un mínimo de 3 años en un puesto de Big Data.

Las siguientes habilidades son esenciales: Spark, Hive, Impala, Cloudera y Hadoop

Contrato inicial de 9 meses en Madrid, extensiones de contrato disponibles.

spark, hadoop, cloud,
Seniority Level
Associate
Industry
Information Technology & Services Computer Software Telecommunications
Employment Type
Full-time
Job Functions
Other"
241;data scientist;Madrid;2020-04-16 01:24:55.267452;1764841143;Lead Data Scientist;Orbital Ads;Madrid, ES;1 month;2020-03-19 01:24:55.267452;False;;Associate;Marketing & Advertising Computer Software Internet;Full-time;Other;"Posted Date
Posted 1 month ago
Number of views
58 views
Share
Show more options
Save
Save Lead Data Scientist at Orbital Ads
Apply
Job
3 applicants
Associate
Company
Company page not claimed
This is my company >
Connections
You have 0 connections at this company.
Add >
Lead Data Scientist

Job Description

Hi there! We’re growing the Data team in our Madrid’s office, and you can be a part of that journey. Are you looking for an adventure?

Who are we? We’re OrbitalAds – a diverse team of passionate problem-solvers, working hard to save time and money for all companies running digital advertisements with our cool product.

We are proud to be named one of the Google Premier Partners as well as flaunt a nice 300% growth YoY.

Our customers <3 our product! We hardly have any churn, which makes our story a compelling one. Recently we closed big deals like Repsol and Cetelem.

What’s so cool about all this? You are joining a Series A phase growth company – which means you’ll reap the glory of bringing us to the next stage and change the way the business world communicates. There is no complex hierarchy. We don’t do long approval processes. We just deliver. You will be joining a company with highly skilled, smart people that are all overachievers and want to be “the best”

As a Lead Data Scientist, You Will
Work closely with our Engineering, Marketing and Product teams, as well as leading a growing team: mentoring junior members and adapting to different changes.
Identify new business opportunities through deep data analysis and make our product more intelligent every day.
Use data analysis to answer critical business questions and define goals, priorities, and requirements for the Data team.
Experiment with machine learning approaches to solve complex business problems no one has ever attempted before.
Use your NLP expertise to analyze various datasets, building new products and evolving existing models.

Requirements

What skills do you need?
+5 years of professional experience in a data scientist or analyst role; experience applied to business problems is a plus.
MSc (or PhD) in a numerical field such as Mathematics, Engineering, Physics, Computer science or Statistics.
Proven experience managing teams and projects.
Skills to communicate complex ideas effectively – both verbally and in writing – in English.
An analytical mindset: ability to deep dive into our datasets and generate insightful analyses that enable us to improve different elements of product and business operations.
Understanding, developing and testing predictive algorithms by using state-of-the-art machine learning solutions, and statistical models. Familiar with time series analysis is a plus.
Experience developing and implementing NLP algorithms in a commercial setting – ideally within the SEM sector.
Skills to handle with large databases and to write advanced queries in SQL.
Coding skills in Python with data analysis and machine learning libraries (numpy, pandas, scikit-learn, matplotlib, seaborn, plotly...).
What other skills do we value?
You enjoy reading academic papers and implementing experimental systems.
You have experience presenting at industry recognized ML conferences as well as being published in the field.
Hands-on analytical experience on large volumes of data (Spark, etc.).
Experience with Google Cloud Platform data products (BigQuery, BigTable, Datastore, etc.).
Previous experience with Docker and Docker ecosystem (Kubernetes).

Why You Might NOT Enjoy This Position
You want a highly-structured, predictable day-to-day.
You prefer to be managed; you act when asked and let others come up with ideas.
Fast-paced environments make your head spin.

What Do We Offer You
A competitive salary.
A flexible and fun working environment of startups in the very center of Madrid.
An opportunity to make a team grow from the start.
An office where everyone breathes SaaS and looks for scalable solutions.
Seniority Level
Associate
Industry
Marketing & Advertising Computer Software Internet
Employment Type
Full-time
Job Functions
Other"
242;data scientist;Madrid;2020-04-16 01:24:55.267452;1807883423;Consultor de Big Data, Madrid (remote);Sentinel IT;Madrid, ES;2 weeks;2020-04-02 01:24:55.267452;False;;Associate;Information Technology & Services Computer Software Telecommunications;Full-time;Other;"Posted Date
Posted 2 weeks ago
Number of views
17 views
Share
Show more options
Save
Save Consultor de Big Data, Madrid (remote) at Sentinel IT
Apply
Job
1 applicant
Associate
Company
Company page not claimed
This is my company >
Connections
You have 0 connections at this company.
Add >
Consultor de Big Data en Madrid
Mi cliente es líder mundial en transformación digital con más de 110,000 empleados en 73 países.

Necesito un especialista en Big Data para trabajar en varios proyectos tanto internos como externos.

El candidato exitoso habrá trabajado un mínimo de 3 años en un puesto de Big Data.

Las siguientes habilidades son esenciales: Spark, Hive, Impala, Cloudera y Hadoop

Contrato inicial de 9 meses en Madrid, extensiones de contrato disponibles.

spark, hadoop, cloud,
Seniority Level
Associate
Industry
Information Technology & Services Computer Software Telecommunications
Employment Type
Full-time
Job Functions
Other"
243;data scientist;Madrid;2020-04-16 01:24:55.267452;1814700959;Consultor de Big Data, Madrid (remote);Sentinel IT;Madrid, ES;1 week;2020-04-09 01:24:55.267452;False;;Associate;Information Technology & Services Computer Software Telecommunications;Full-time;Other;"Posted Date
Posted 1 week ago
Number of views
22 views
Share
Show more options
Save
Save Consultor de Big Data, Madrid (remote) at Sentinel IT
Apply
Job
0 applicants
Associate
Company
Company page not claimed
This is my company >
Connections
You have 0 connections at this company.
Add >
Consultor de Big Data en Madrid
Mi cliente es líder mundial en transformación digital con más de 110,000 empleados en 73 países.

Necesito un especialista en Big Data para trabajar en varios proyectos tanto internos como externos.

El candidato exitoso habrá trabajado un mínimo de 3 años en un puesto de Big Data.

Las siguientes habilidades son esenciales: Spark, Hive, Impala, Cloudera y Hadoop

Contrato inicial de 9 meses en Madrid, extensiones de contrato disponibles.

spark, hadoop, cloud,
Seniority Level
Associate
Industry
Information Technology & Services Computer Software Telecommunications
Employment Type
Full-time
Job Functions
Other"
244;data scientist;Madrid;2020-04-16 01:24:55.267452;1583957405;Senior Data Scientist;Clarity AI Inc;Madrid, ES;6 months;2019-10-31 01:24:55.267452;False;;Associate;Computer Software Internet Financial Services;Full-time;Other;"Posted Date
Posted 6 months ago
Number of views
42 views
Share
Show more options
Save
Save Senior Data Scientist at Clarity AI Inc
Apply
Job
4 applicants
Associate
Company
Company page not claimed
This is my company >
Connections
You have 0 connections at this company.
Add >
Senior Data Scientist

Job Description

Clarity’s mission is to bring social impact to the market. Our disruptive tool allows systematic measurement and optimization of the social impact of investment portfolios, and our proprietary methodology provides a deeper understanding of the needs of the population and gives a comprehensive view of how those needs are covered by different economic actors. Together, the tool and the methodology will improve the allocation of the World’s capital to human needs.

Underlying both of them there is a strong foundation of technology, big data, and machine learning algorithms that allows us to consume, blend, and interpret many disparate data sources... That’s where you come in!

We are looking for a Senior Data Scientistto join our growing team. If you’re a driven, smart, creative, and curious individual with passion for tech and social impact, we are looking for you!

What You’ll Do
You’ll help develop the “gold standard” for social impact that will be used by investors, consumers, and governments to allocate resources in the most impactful way.
You’ll immerse yourself and deep dive into our ever-growing set of external and internal data flows, and produceinsightfulanalyses that enable data-driven discovery and innovation throughout Clarity.ai and the emergent field of impact investment as a whole.
You’ll research, design, validate, and deploy machine learned modelsthat use structured and unstructured data and leverage advanced techniques for classification, regression, topic modeling, and NLP to produce new metrics that will be included in the Clarity platform.
After experimenting and building with different data sources, modeling tools, and advanced techniques, you will share your findings with the team,present at international conferences, and publish in top-tier journals.

Requirements

Who you are:
You have 5+ years of professional experience as a data scientist, and hold an advanced degree in a quantitative field (Computer Sciences, Engineering, Mathematics, Physics, … ).
You are proficient in at least one major data science language such as Python or Scala. You write elegant, maintainable code and you're comfortable working in a variety of tech stacks.
You have hands-on experience analyzing Big Data sources and are proficient with key tools for data ingest, storing, processing and analysis (hadoop + spark + ecosystem)
You thrive in collaborative, start-up paced environments with fast-changing requirements and priorities; a getting-the-job-done mentality and you are always ready and eager to learn.
You are completely fluent in English (C1 minimum)

More About Us

We are different. We work hard to become the best place to work. And we live by our values:
Fact based: We promote objective, fact-based, and solution oriented discussions.
Diverse: We encourage diversities of personalities, cultures, and experiences.
Transparent: We provide feedback transparently, constructively, and in real-time.
Meritocratic: We strive for excellence and reward the best.
Flexible: We work flexibly in the broadest sense (schedule, location, vacation, styles).

We Think That Every Effort Has To Be Rewarded And Want Them To Feel Comfortable With Us

We care about our employees.
Salary proposals are between 10% and 15% above benchmark gross compensation.
Benefits: We are offering a large benefits package for the team, considering their needs and interests.
Stock/Phantom: We want our employees to really feel part of Clarity. That’s why we give them the opportunity to participate in it with phantom stock options.
Our investors believe in us and share our goals. We are a leading startup thanks to public and private funding.
People is one of Clarity’s main assets. We have built an unique team and we all share 3 differential aspects: Excellence, Passion and Values.
The team comprises professionals from leading consulting and banking firms, MBA graduates from top business schools, entrepreneurs, researchers and PhDs.
Clarity’s Founder and CEO, Rebeca Minguela, is a successful entrepreneur who has been recognized as one of the most distinguished leader under the age of 40 by prestigious institutions like the World Economic Forum.

Clarity Has Received Several Awards
Young Global Leader to Rebeca Minguela 2017.
Top 10 Fintech startup worldwide by BBVA Open Talent.
Top 2 start-ups with impact worldwide by IMPACT Growth 2017.
One of the most innovative Spanish companies by NeoTec.
One of the most innovative projects in the US. Harvard Innovation Lab.
Privacy Policy

Responsibility:Clarity AI Inc. 160 Greentree Drive, Suite 101, City of Dover, County of Kent, Delaware 19904, United States.Purpose: Management of selection processes for new employees.Legitimation: Necessary processing for contract execution.Recipients: company of the Clarity Group in the country that would carry out the contract or where position is being offered.Rights: The interested party may exercise the rights of access, rectification, opposition, limitation, suppression, portability and not to be the object of automateddecisions according to the Privacy Policy.More info: To consult the privacy policy in detail, click on the following link (Privacy Policy)
Seniority Level
Associate
Industry
Computer Software Internet Financial Services
Employment Type
Full-time
Job Functions
Other"
245;data scientist;Madrid;2020-04-16 01:24:55.267452;1328392365;Big Data Developer, Madrid;Apolo IT Group;Madrid, ES;10 months;2019-07-11 01:24:55.267452;False;;Entry level;Information Technology & Services Computer Software Human Resources;Full-time;Engineering Information Technology;"Posted Date
Posted 10 months ago
Number of views
17 views
Share
Show more options
Save
Save Big Data Developer, Madrid at Apolo IT Group
Apply
Job
1 applicant
Entry level
Company
Company page not claimed
This is my company >
Connections
You have 0 connections at this company.
Add >
Big Data Developer en Madrid
Empresa dedicada a la prestación de servicios de tecnologías de la información en todas las áreas de IT, y en actual expansión a otros campos de la Ingeniería, ofreciendo las mejores soluciones,así como en la seguridad de contar siempre con los mejores profesionales.
Se precisa incorporar perfiles con experiencia como Big Data Developer (java, unix, Oracle) con alrededor de un año de experiencia, para importante empresa del sector IT.

Requisitos
Alrededor de un año de experiencia como desarrollador Big Data (java, unix, Oracle)
Funciones
Desarrollo de componentes/servicios en arquitectura Big Data e integración de sistemas y fuentes de datos.
Adaptación e implantación de componentes a la solución de Big Data.
Implantación de herramientas y entornos de desarrollo/integración/testing.
Implicación en todo el ciclo de vida: definición de la solución, desarrollo/integraciones, pruebas, puesta en producción y soporte
Localización: Madrid capital (salvo reuniones, que serán en Las Rozas).
Si cumples con el perfil y quieres saber más, no dudes en inscribirte, te llamaremos.
¡Gracias!
java, unix, oracle,
Seniority Level
Entry level
Industry
Information Technology & Services Computer Software Human Resources
Employment Type
Full-time
Job Functions
Engineering Information Technology"
246;data scientist;Madrid;2020-04-16 01:24:55.267452;1713721742;Senior Data Scientist;Sigesa Sistemas de Gestión Sanitaria;Madrid, ES;3 months;2020-01-23 01:24:55.267452;False;;Associate;Information Technology & Services Computer Software Human Resources;Full-time;Other;"Posted Date
Posted 3 months ago
Number of views
21 views
Share
Show more options
Save
Save Senior Data Scientist at Sigesa Sistemas de Gestión Sanitaria
Apply
Job
6 applicants
Associate
Company
Company page not claimed
This is my company >
Connections
You have 0 connections at this company.
Add >
Departamento: Innovación y desarrollo de software

Puesto: Senior Data Scientist

Oficina: Madrid

Proceso: Abierto

En Sigesa ayudamos a más de 400 hospitales, gobiernos regionales y aseguradoras de varios países a mejorar la calidad de la asistencia sanitaria, la salud de la población y a ser más eficientes a través del análisis de datos. Estamos inmersos en un ambicioso proyecto de expansión y buscamos incorporar talento a nuestro equipo.

Sobre El Perfil

Buscamos un perfil de Senior Data Scientist para incorporarse a un proyecto de alto interés estratégico para la empresa y con un importante impacto potencial para el sector salud. Estamos buscando a personas que sean expertas en Advanced Analytics, con un perfil muy resolutivo, que no se paralicen ante los problemas y sean capaces de pensar de forma rápida soluciones para poder obtener resultados.

Principales Funciones
Participar en los comités de estrategia, para identificar y analizar proyectos de innovación y planificar dichos proyectos.
Depurar y preparar data-sets para el análisis.
Diseñar, implementar y probar algoritmos estadísticos y de aprendizaje automático y utilizar sus conocimientos estadísticos para extraer información de los datos.
Trabajar con el equipo de desarrollo de software para analizar cómo integrar mejor los algoritmos estadísticos desarrollados en los productos de la empresa.
Comunicar de manera efectiva a perfiles técnicos y no técnicos problemáticas y avances de los distintos proyectos.

Aptitudes y Experiencia

Requerimientos:
Licenciado/Graduado en Matemáticas, Estadística, Física o Ingeniería. Altamente Valorable: Postgrado o Doctorado en temas relacionado con Machine Learning, Deep Learning o Advanced Analytics.
Experiencia previa de al menos 3 años en el desarrollo de modelos predictivos y estadísticos, técnicas de clasificación, aprendizaje automático (supervisadas y no supervisadas) y algoritmos de optimización.
Familiaridad con los principios de las pruebas multivariadas, el diseño de experimentos y los métodos estándar para analizar los datos recopilados de experimentos controlados y cuasi-experimentos.
Capacidad demostrada de programación informática, con conocimientos avanzados de R o Python. Conocimientos básico/intermedios de Sql
Experiencia previa trabajando con kits de herramientas comunes de aprendizaje automático (LIBSVM, Xgboost, Caret,Pandas, Scikit, u otros similares).
Conocimientos de análisis bayesiano de datos, procesamiento del lenguaje natural o técnicas de modelado de series temporales Bayesianas.
Buenas aptitudes de comunicación.
Capacidad de transmitir conocimiento y gestionar el trabajo de perfiles más Junior.

Actitud
Actitud positiva y ganas de aprender.
Capacidad de trabajar en equipo y ayudar a otros compañeros de otras áreas.
Capacidad resolutiva y sentido práctico. Necesitamos perfiles con visión de negocio, que no se queden en lo teórico, que planteen proyectos de aplicación real y que ante los problemas sean capaces de pensar en soluciones de forma rápida, para llegar a resultados en tiempos razonables.
Iniciativa y capacidad de autogestionarse
¿Qué ofrecemos?
Puesto de trabajo estable en empresa con más de 25 años de experiencia en el sector, en proyecto estratégico para la empresa y con exposición directa a la dirección de la empresa.
Posibilidad de gestionar todo el ciclo de innovación de un producto, desde el diseño de la idea, hasta su implementación
Remuneración competitiva
Buen horario laboral, con media jornada viernes, Julio y Agosto
Buen ambiente laboral
Seguro médico
Tickets Restaurant
Clases de Inglés
Seniority Level
Associate
Industry
Information Technology & Services Computer Software Human Resources
Employment Type
Full-time
Job Functions
Other"
247;data scientist;Madrid;2020-04-16 01:24:55.267452;1805135558;Empleo En Prosegur España Como Data Scientist;Net4Skills;Madrid, ES;3 weeks;2020-03-26 01:24:55.267452;False;;Entry level;Information Technology & Services Computer Software Internet;Full-time;Engineering Information Technology;"Posted Date
Posted 3 weeks ago
Number of views
29 views
Share
Show more options
Save
Save Empleo En Prosegur España Como Data Scientist at Net4Skills
Apply
Job
4 applicants
Entry level
Company
Company page not claimed
This is my company >
Connections
You have 0 connections at this company.
Add >
Madrid Prosegur es una empresa líder en el sector de la seguridad privada. A través de sus cuatro líneas de negocio. Descripción del trabajo Aumente sus posibilidades de selección realizando , Éxito Calificaciones: Máster en Matemáticas, Estadística, Física, Informática, Ingeniería u otros (se prefiere doctorado). Capacidad demostrada para trabajar con una supervisión mínima y trabajar eficazmente con personas de todos los niveles en una organización. Capacidad demostrada para comunicar resultados complejos a audiencias técnicas y no técnicas. Voluntad y capacidad para aprender nuevas tecnologías en el trabajo. +3 años de experiencia profesional en proyectos de ciencia de datos. Conocimiento de Python y R. Conocimiento sobre soluciones de Big Data (como Hadoop). Se valoran los marcos de Knowledge Data Scientist basados ? ? en la nube como Azure, Google Cloud, AWS, etc. Tratamiento de datos / Minería de datos SQL, Spark, Excel (valorado) Scraping web y procesamiento de lenguaje natural también valorado. Aptitud demostrada para la analítica. El conocimiento de investigación estadística y operativa es una ventaja. Conocimiento de los marcos de visualización valorados (Dashboarding, informes visuales) Conocimiento del dominio de aprendizaje automático (compensación de variación de sesgo, exploración / explotación) y comprensión de varias familias de modelos, incluyendo redes neuronales, árboles de decisión, modelos bayesianos, aprendizaje basado en instancias, aprendizaje de asociación y algoritmos de aprendizaje profundo Determina los requisitos que se utilizarán para capacitar y desarrollar modelos y algoritmos de aprendizaje profundo. Implementa nuevas herramientas para hacer que el análisis de datos sea más eficiente y la experiencia en implementar soluciones analíticas en producción. Estimado candidato si cumples con el perfil postúlate también en: Tipo de empleo Tiempo completo Educación Conocimientos Experiencia laboral (en años) 3 - 10 Dirección Madrid
Seniority Level
Entry level
Industry
Information Technology & Services Computer Software Internet
Employment Type
Full-time
Job Functions
Engineering Information Technology"
248;data scientist;Madrid;2020-04-16 01:24:55.267452;1805135849;Científico De Datos Senior Aws;Keepler Data Tech;Madrid, ES;3 weeks;2020-03-26 01:24:55.267452;False;;Associate;Information Technology & Services Computer Software Internet;Full-time;Other;"Posted Date
Posted 3 weeks ago
Number of views
13 views
Share
Show more options
Save
Save Científico De Datos Senior Aws at Keepler Data Tech
Apply
Job
2 applicants
Associate
Company
Company page not claimed
This is my company >
Connections
You have 0 connections at this company.
Add >
En Keepler queremos hacer crecer nuestro equipo con personas que tengan ganas de desarrollar software basado en datos con dos objetivos: ayudar en la transformación a nuestros clientes y disfrutar del proceso de crear valor a través de la tecnología.
Si quieres ser parte de un equipo que te ofrecerá retos tecnológicos y que te exigirá una mejora y aprendizaje continuo, si no tienes miedo a reconocer errores y eres capaz de ser proactivo y tirar del carro cuando te toque, es posible que Keepler sea el sitio donde deberías trabajar.
BuscamosCientífico de Datos Seniorpara un proyecto del sector finanzas, en el que:
Trabajarás mano a mano con el arquitecto cloud para la definición de piezas en la nube.
Harás propuestas de mejora al cliente para los módulos definidos en la plataforma.

¿Te interesa?Echa un vistazo a nuestra vacante.
Requisitos
+3 años de experiencia en en el desarrollo de piezas de Machine Learning así como en su implementación en entornos de nube pública.
Programación en Python y/o R.
Manejo de librerías de análisis, modelado y visualización de datos.
Fuerte base de álgebra y estadística.
Experiencia en nube pública habiendo trabajado con algunos servicios de ML nativos de AWS como SageMaker.
Capacidad de síntesis y análisis.

Deseable
Inglés nivel B2-C1.
Experiencia y entusiasmo por trabajar con metodologías ágiles (Scrum, Kanban…).
Gran capacidad de adaptabilidad para poder ponerse en el lugar de los científicos de datos del cliente y entender sus necesidades.
Seniority Level
Associate
Industry
Information Technology & Services Computer Software Internet
Employment Type
Full-time
Job Functions
Other"
249;data scientist;Madrid;2020-04-16 01:24:55.267452;1812958577;Sr Data Scientist;Lexisnexis Risk Solutions;Madrid, ES;2 weeks;2020-04-02 01:24:55.267452;False;;Associate;Research Insurance Hospital & Health Care;Full-time;Other;"Posted Date
Posted 2 weeks ago
Number of views
6 views
Share
Show more options
Save
Save Sr Data Scientist at Lexisnexis Risk Solutions
Apply
Job
1 applicant
Associate
Company
Company page not claimed
This is my company >
Connections
You have 0 connections at this company.
Add >
Elsevier is a global information analytics business that helps institutions and professionals progress science, advance healthcare and improve performance for the benefit of humanity. We help researchers make new discoveries, collaborate with their colleagues, and give them the knowledge they need to find funding. We help governments and universities evaluate and improve their research strategies. We help doctors save lives, providing insight for physicians to find the right clinical answers, and we support nurses and other healthcare professionals throughout their careers.Elsevier provides digital solutions and tools in the areas of strategic research management, R&D performance, clinical decision support, and professional education; including ScienceDirect, Scopus, SciVal, ClinicalKey and Sherpath. Elsevier publishes over 2,500 digitized journals, including The Lancetand Cell, more than 35,000 e-book titles and many iconic reference works, including Gray?s Anatomy. Elsevier is part of RELX Group, a global provider of information and analytics for professionals and business customers across industries. Elsevier employs over 7,000 people in more than 70 offices worldwide. We are an employer of choice, attracting and developing talented and creative people who thrive in a challenging and fast-paced environment. We offer an excellent compensation and benefits package as well as a real opportunity for career growth in a growing organization. Senior Data Scientist – LexisNexis Risk Solutions, Madrid SPAIN The role of Senior Data Scientist will be to conduct statistical analysis and build predictive models for a variety of performance outcomes. The Data Scientist will work across a number of insurance markets including, but not limited to: motor, home, commercial, health and life. The candidate will have a great understanding of data manipulation, attribute/variable creation, statistical methods, and multiple modelling/scoring techniques and will be capable of completing projects with minimal supervision. The candidate will balance day-to-day production assignments, research assignments and will contribute to the advancement of the group. The candidate may lead a small team of Data Scientists, providing tactical direction and oversight of the team's work. He/She will work with a wider team of other Data Scientists and should be comfortable working in a collaborative environment, as well as being a self-starter. An exciting opportunity to join a FTSE 100 company as a Data Scientist that offers excellent benefits and affording terrific career prospects. Accountabilities Review and provide critical guidance for the development, coding, and implementation of all analysis and statistical models Provide consultative support, training, and be a resource to internal and external statistically trained and non-statistically trained audiences Provide consultation, training, and analysis to the sales support group on sales presentations and product demonstrations. Improve processes within the team to ensure future projects are efficiently accomplished. Summarise conclusions, recommendations and solutions for client or stakeholder presentation Build or supervise others to build statistical models, variable creation and complete various analytic projects for a variety of applications including risk, fraud, and/or collections in insurance, credit, and telecom. These projects will support internal development projects as well as client sponsored projects. Ensure risks inherent in model development and usage are properly identified and managed Suggest/build software tools to streamline the building of models and other analysis Research and design advanced scores, attributes, products and indexes through exploration of across a wide range of data sources Serve as a team lead, providing oversight and direction Researches best practices and new technologies Other duties as assigned. Qualifications Master’s Degree in computer science, mathematics, statistics or equivalent quantitative methods, MSc or PhD in similar field an advantage. 6+ years applied modeling and analytics experience in applicable industry. Previous team lead experience preferred. Advance user of Python, R, SAS or equivalent analytic software. Excellent working knowledge of statistical analysis methodologies such as GLMs, Decision Trees, PCA, etc. Strong ability to learn quickly and communicate effectively. Thorough understanding of various statistical methodologies including generalized linear regression, logistic regression, and other advanced analytic methods Excellent analytical and project management skills. Experience matching/merging multiple data sets Fluency with Excel, PowerPoint and Word. Excellent oral and written communication skills. Elsevier is an equal opportunity employer: qualified applicants are considered for and treated during employment without regard to race, color, creed, religion, sex, national origin, citizenship status, disability status, protected veteran status, age, marital status, sexual orientation, gender identity, genetic information, or any other characteristic protected by law. If a qualified individual with a disability or disabled veteran needs a reasonable accommodation to use or access our online system, that individual should please contact 1.877.734.1938 or **********. Posted 2 Days Ago Full time R3426 About Us RELX is a global provider of information and analytics for professional and business customers across industries. We help scientists make new discoveries, lawyers win cases, doctors save lives and insurance companies offer customers lower prices. We save taxpayers and consumers money by preventing fraud and help executives forge commercial relationships with their clients. In short, we enable our customers to make better decisions, get better results and be more productive.
Seniority Level
Associate
Industry
Research Insurance Hospital & Health Care
Employment Type
Full-time
Job Functions
Other"
